Time,Section,Index,Line,Word,Misspelled,Triggered
2021-12-31T18:31:00.9964766-05:00,1,291,35,uncrated,False,True
2021-12-31T18:31:02.9394762-05:00,1,290,35,something,False,False
2021-12-31T18:31:03.0404780-05:00,1,289,35,like,False,False
2021-12-31T18:31:03.2865240-05:00,1,288,35,eyes,False,False
2021-12-31T18:31:03.4535237-05:00,1,287,35,my,False,False
2021-12-31T18:31:03.4765231-05:00,1,294,36,out,False,False
2021-12-31T18:31:03.9675240-05:00,1,295,36,on,False,False
2021-12-31T18:31:03.9785244-05:00,1,297,36,sides—to,False,False
2021-12-31T18:31:04.5705258-05:00,1,299,36,assembled,False,False
2021-12-31T18:31:05.6325249-05:00,1,298,36,be,False,False
2021-12-31T18:31:05.7995223-05:00,1,297,36,sides—to,False,False
2021-12-31T18:31:06.0895241-05:00,1,296,36,all,False,False
2021-12-31T18:31:06.2685252-05:00,1,295,36,on,False,False
2021-12-31T18:31:07.0845241-05:00,1,301,37,directions,False,False
2021-12-31T18:31:07.3295226-05:00,1,302,37,given,False,False
2021-12-31T18:31:07.7095238-05:00,1,303,37,except,False,False
2021-12-31T18:31:08.1566569-05:00,1,305,37,course,False,False
2021-12-31T18:31:08.6926562-05:00,1,306,37,that,False,False
2021-12-31T18:31:09.6196559-05:00,1,305,37,course,False,False
2021-12-31T18:31:09.6526568-05:00,1,304,37,of,False,False
2021-12-31T18:31:09.6756565-05:00,1,303,37,except,False,False
2021-12-31T18:31:10.0216565-05:00,1,302,37,given,False,False
2021-12-31T18:31:10.0666564-05:00,1,301,37,directions,False,False
2021-12-31T18:31:10.0776583-05:00,1,303,37,except,False,False
2021-12-31T18:31:10.0896570-05:00,1,301,37,directions,False,False
2021-12-31T18:31:10.6806565-05:00,1,302,37,given,False,False
2021-12-31T18:31:10.7366567-05:00,1,310,38,always,False,False
2021-12-31T18:31:11.1946552-05:00,1,311,38,follow,False,False
2021-12-31T18:31:11.4966566-05:00,1,312,38,another.,False,False
2021-12-31T18:31:11.9426574-05:00,1,313,38,You,False,False
2021-12-31T18:31:12.3456566-05:00,1,314,38,set,False,False
2021-12-31T18:31:13.4288256-05:00,1,313,38,You,False,False
2021-12-31T18:31:13.4618753-05:00,1,312,38,another.,False,False
2021-12-31T18:31:13.4958958-05:00,1,311,38,follow,False,False
2021-12-31T18:31:13.5288745-05:00,1,310,38,always,False,False
2021-12-31T18:31:13.8420516-05:00,1,310,38,always,False,False
2021-12-31T18:31:13.8750493-05:00,1,309,38,will,False,False
2021-12-31T18:31:14.3790499-05:00,1,317,39,down,False,False
2021-12-31T18:31:14.8470518-05:00,1,318,39,onto,False,False
2021-12-31T18:31:15.0480514-05:00,1,319,39,the,False,False
2021-12-31T18:31:15.5171410-05:00,1,320,39,lap,False,False
2021-12-31T18:31:15.7191438-05:00,1,321,39,tray,False,False
2021-12-31T18:31:16.6121409-05:00,1,322,39,and,False,False
2021-12-31T18:31:16.8471404-05:00,1,323,39,then,False,False
2021-12-31T18:31:17.7511720-05:00,1,322,39,and,False,False
2021-12-31T18:31:17.7971722-05:00,1,321,39,tray,False,False
2021-12-31T18:31:17.8181703-05:00,1,319,39,the,False,False
2021-12-31T18:31:17.8291709-05:00,1,320,39,lap,False,False
2021-12-31T18:31:17.8511708-05:00,1,319,39,the,False,False
2021-12-31T18:31:17.8741726-05:00,1,318,39,onto,False,False
2021-12-31T18:31:18.0421759-05:00,1,327,40,next?,False,False
2021-12-31T18:31:18.2201705-05:00,1,326,40,What,False,False
2021-12-31T18:31:18.4551733-05:00,1,327,40,next?,False,False
2021-12-31T18:31:18.6902042-05:00,1,328,40,And,False,False
2021-12-31T18:31:19.0241731-05:00,1,329,40,if,False,False
2021-12-31T18:31:19.0361722-05:00,1,328,40,And,False,False
2021-12-31T18:31:19.0481708-05:00,1,329,40,if,False,False
2021-12-31T18:31:19.0581707-05:00,1,330,40,you,False,False
2021-12-31T18:31:19.2931703-05:00,1,331,40,are,False,False
2021-12-31T18:31:19.5831733-05:00,1,332,40,reflective,False,False
2021-12-31T18:31:19.8961722-05:00,1,330,40,you,False,False
2021-12-31T18:31:19.9521721-05:00,1,328,40,And,False,False
2021-12-31T18:31:19.9961720-05:00,1,327,40,next?,False,False
2021-12-31T18:31:20.3881704-05:00,1,326,40,What,False,False
2021-12-31T18:31:20.7111705-05:00,1,325,40,yourself,False,False
2021-12-31T18:31:21.1251702-05:00,1,326,40,What,False,False
2021-12-31T18:31:21.3591719-05:00,1,327,40,next?,False,False
2021-12-31T18:31:21.3701725-05:00,1,326,40,What,False,False
2021-12-31T18:31:21.4151740-05:00,1,327,40,next?,False,False
2021-12-31T18:31:21.7271701-05:00,1,335,41,have,False,False
2021-12-31T18:31:22.0521702-05:00,1,336,41,the,False,False
2021-12-31T18:31:22.2531720-05:00,1,337,41,time,False,False
2021-12-31T18:31:22.7441725-05:00,1,338,41,you,False,False
2021-12-31T18:31:22.9561724-05:00,1,339,41,think,False,False
2021-12-31T18:31:23.8271703-05:00,1,339,41,think,False,False
2021-12-31T18:31:24.2301707-05:00,1,338,41,you,False,False
2021-12-31T18:31:24.2631702-05:00,1,337,41,time,False,False
2021-12-31T18:31:24.4211710-05:00,1,337,41,time,False,False
2021-12-31T18:31:24.6652387-05:00,1,336,41,the,False,False
2021-12-31T18:31:24.7212373-05:00,1,335,41,have,False,False
2021-12-31T18:31:25.2692365-05:00,1,343,42,there,False,False
2021-12-31T18:31:25.9942352-05:00,1,344,42,is,False,False
2021-12-31T18:31:26.0062388-05:00,1,345,42,always,False,False
2021-12-31T18:31:26.5082376-05:00,1,347,42,next,False,False
2021-12-31T18:31:26.9442357-05:00,1,348,42,thing.,False,False
2021-12-31T18:31:27.8602361-05:00,1,347,42,next,False,False
2021-12-31T18:31:27.8822430-05:00,1,346,42,a,False,False
2021-12-31T18:31:27.8932375-05:00,1,345,42,always,False,False
2021-12-31T18:31:27.9602381-05:00,1,344,42,is,False,False
2021-12-31T18:31:27.9712360-05:00,1,343,42,there,False,False
2021-12-31T18:31:28.4972370-05:00,1,342,42,that,False,False
2021-12-31T18:31:28.5192381-05:00,1,343,42,there,False,False
2021-12-31T18:31:28.8882384-05:00,1,353,43,just,False,False
2021-12-31T18:31:29.6022788-05:00,1,354,43,sit,False,False
2021-12-31T18:31:29.8033178-05:00,1,355,43,and,False,False
2021-12-31T18:31:30.2163188-05:00,1,356,43,stare.,False,False
2021-12-31T18:31:30.9433803-05:00,1,357,43,It,False,False
2021-12-31T18:31:31.4793475-05:00,1,354,43,sit,False,False
2021-12-31T18:31:31.4903440-05:00,1,353,43,just,False,False
2021-12-31T18:31:31.8253460-05:00,1,352,43,also,False,False
2021-12-31T18:31:31.8363459-05:00,1,351,43,could,False,False
2021-12-31T18:31:32.2273456-05:00,1,351,43,could,False,False
2021-12-31T18:31:32.5063464-05:00,1,361,44,almost,False,False
2021-12-31T18:31:32.6303460-05:00,1,362,44,a,False,False
2021-12-31T18:31:32.9753455-05:00,1,363,44,challenge,False,False
2021-12-31T18:31:33.5903470-05:00,1,364,44,a,False,False
2021-12-31T18:31:33.7913441-05:00,1,365,44,temptation:,False,False
2021-12-31T18:31:34.1153441-05:00,1,363,44,challenge,False,False
2021-12-31T18:31:34.1593438-05:00,1,362,44,a,False,False
2021-12-31T18:31:35.2774001-05:00,1,361,44,almost,False,False
2021-12-31T18:31:35.3104031-05:00,1,362,44,a,False,False
2021-12-31T18:31:35.3664019-05:00,1,361,44,almost,False,False
2021-12-31T18:31:35.8014612-05:00,1,361,44,almost,False,False
2021-12-31T18:31:36.2265559-05:00,1,368,45,What,False,False
2021-12-31T18:31:36.3945572-05:00,1,367,45,if?,False,False
2021-12-31T18:31:36.6405565-05:00,1,368,45,What,False,False
2021-12-31T18:31:36.9525911-05:00,1,368,45,What,False,False
2021-12-31T18:31:36.9635570-05:00,1,370,45,I,False,False
2021-12-31T18:31:37.1415579-05:00,1,371,45,did,False,False
2021-12-31T18:31:37.3765546-05:00,1,372,45,nothing,False,False
2021-12-31T18:31:37.8235561-05:00,1,373,45,now,False,False
2021-12-31T18:31:38.2035561-05:00,1,374,45,but,False,False
2021-12-31T18:31:38.5825555-05:00,1,373,45,now,False,False
2021-12-31T18:31:38.9625568-05:00,1,372,45,nothing,False,False
2021-12-31T18:31:39.0185567-05:00,1,371,45,did,False,False
2021-12-31T18:31:39.0405551-05:00,1,369,45,if,False,False
2021-12-31T18:31:39.2975566-05:00,1,369,45,if,False,False
2021-12-31T18:31:39.3095547-05:00,1,368,45,What,False,False
2021-12-31T18:31:39.3195560-05:00,1,369,45,if,False,False
2021-12-31T18:31:39.3315566-05:00,1,367,45,if?,False,False
2021-12-31T18:31:39.8678464-05:00,1,378,46,front,False,False
2021-12-31T18:31:40.1578478-05:00,1,379,46,of,False,False
2021-12-31T18:31:40.3258890-05:00,1,380,46,me,False,False
2021-12-31T18:31:40.5598925-05:00,1,381,46,at,False,False
2021-12-31T18:31:40.7388905-05:00,1,382,46,the,False,False
2021-12-31T18:31:40.9619734-05:00,1,383,46,vase,False,False
2021-12-31T18:31:41.4659743-05:00,1,384,46,of,False,False
2021-12-31T18:31:41.9779747-05:00,1,383,46,vase,False,False
2021-12-31T18:31:41.9899746-05:00,1,384,46,of,False,False
2021-12-31T18:31:42.0009738-05:00,1,382,46,the,False,False
2021-12-31T18:31:42.0339742-05:00,1,381,46,at,False,False
2021-12-31T18:31:42.2479741-05:00,1,380,46,me,False,False
2021-12-31T18:31:42.2799757-05:00,1,379,46,of,False,False
2021-12-31T18:31:42.3019728-05:00,1,378,46,front,False,False
2021-12-31T18:31:42.9959741-05:00,1,379,46,of,False,False
2021-12-31T18:31:43.6649752-05:00,1,388,47,delivered,False,False
2021-12-31T18:31:44.3689736-05:00,1,389,47,at,False,False
2021-12-31T18:31:44.7819737-05:00,1,390,47,the,False,False
2021-12-31T18:31:45.0169749-05:00,1,391,47,door,False,False
2021-12-31T18:31:45.9219762-05:00,1,389,47,at,False,False
2021-12-31T18:31:45.9330070-05:00,1,388,47,delivered,False,False
2021-12-31T18:31:46.1689765-05:00,1,387,47,tulips,False,False
2021-12-31T18:31:46.4689736-05:00,1,386,47,flowers,False,False
2021-12-31T18:31:46.8039749-05:00,1,387,47,tulips,False,False
2021-12-31T18:31:47.0179740-05:00,1,395,48,event!),False,False
2021-12-31T18:31:47.3059757-05:00,1,396,48,with,False,False
2021-12-31T18:31:47.6979745-05:00,1,398,48,card,False,False
2021-12-31T18:31:48.2341100-05:00,1,399,48,from,False,False
2021-12-31T18:31:48.6241088-05:00,1,401,48,former,False,False
2021-12-31T18:31:49.1501104-05:00,1,400,48,a,False,False
2021-12-31T18:31:49.1611089-05:00,1,399,48,from,False,False
2021-12-31T18:31:49.3951084-05:00,1,396,48,with,False,False
2021-12-31T18:31:49.4291097-05:00,1,395,48,event!),False,False
2021-12-31T18:31:50.6801083-05:00,1,402,49,student—consider,False,False
2021-12-31T18:31:50.9701098-05:00,1,403,49,them,False,False
2021-12-31T18:31:51.2271085-05:00,1,404,49,how,False,False
2021-12-31T18:31:52.2881713-05:00,1,405,49,they’ve,False,False
2021-12-31T18:31:52.7471739-05:00,1,406,49,started,False,False
2021-12-31T18:31:53.1371910-05:00,1,404,49,how,False,False
2021-12-31T18:31:53.5061927-05:00,1,403,49,them,False,False
2021-12-31T18:31:53.5621926-05:00,1,402,49,student—consider,False,False
2021-12-31T18:31:54.3481927-05:00,1,409,50,on,False,False
2021-12-31T18:31:54.5781922-05:00,1,410,50,their,False,False
2021-12-31T18:31:54.8021927-05:00,1,411,50,stems,False,False
2021-12-31T18:31:55.3722279-05:00,1,412,50,the,False,False
2021-12-31T18:31:55.6062278-05:00,1,413,50,petals,False,False
2021-12-31T18:31:56.9683056-05:00,1,414,50,losing,False,False
2021-12-31T18:31:57.3153032-05:00,1,413,50,petals,False,False
2021-12-31T18:31:57.6383299-05:00,1,412,50,the,False,False
2021-12-31T18:31:57.6503281-05:00,1,411,50,stems,False,False
2021-12-31T18:31:57.6723285-05:00,1,410,50,their,False,False
2021-12-31T18:31:57.8953269-05:00,1,408,50,droop,False,False
2021-12-31T18:31:57.9403267-05:00,1,416,51,first,False,False
2021-12-31T18:31:58.4873285-05:00,1,417,51,waxy,False,False
2021-12-31T18:31:58.8454267-05:00,1,418,51,shine,False,False
2021-12-31T18:31:59.4714271-05:00,1,419,51,the,False,False
2021-12-31T18:31:59.7274247-05:00,1,420,51,way,False,False
2021-12-31T18:31:59.9504258-05:00,1,421,51,they,False,False
2021-12-31T18:32:00.6094252-05:00,1,420,51,way,False,False
2021-12-31T18:32:00.6324237-05:00,1,419,51,the,False,False
2021-12-31T18:32:00.6544235-05:00,1,418,51,shine,False,False
2021-12-31T18:32:01.0124245-05:00,1,417,51,waxy,False,False
2021-12-31T18:32:01.5704247-05:00,1,417,51,waxy,False,False
2021-12-31T18:32:01.7826556-05:00,1,426,52,time,False,False
2021-12-31T18:32:02.1516568-05:00,1,427,52,in,False,False
2021-12-31T18:32:02.1626571-05:00,1,428,52,the,False,False
2021-12-31T18:32:02.4976753-05:00,1,429,52,room,False,False
2021-12-31T18:32:02.9216567-05:00,1,430,52,and,False,False
2021-12-31T18:32:03.5146539-05:00,1,428,52,the,False,False
2021-12-31T18:32:03.5476553-05:00,1,426,52,time,False,False
2021-12-31T18:32:03.8266555-05:00,1,425,52,the,False,False
2021-12-31T18:32:03.9826574-05:00,1,424,52,measure,False,False
2021-12-31T18:32:04.5306544-05:00,1,425,52,the,False,False
2021-12-31T18:32:04.7766557-05:00,1,424,52,measure,False,False
2021-12-31T18:32:05.1896918-05:00,1,434,53,so,False,False
2021-12-31T18:32:05.2006847-05:00,1,435,53,odd,False,False
2021-12-31T18:32:05.5696862-05:00,1,436,53,that,False,False
2021-12-31T18:32:06.1276871-05:00,1,438,53,would,False,False
2021-12-31T18:32:06.5186866-05:00,1,439,53,think,False,False
2021-12-31T18:32:06.9986863-05:00,1,440,53,of,False,False
2021-12-31T18:32:07.2226869-05:00,1,438,53,would,False,False
2021-12-31T18:32:07.2556861-05:00,1,436,53,that,False,False
2021-12-31T18:32:07.3236857-05:00,1,435,53,odd,False,False
2021-12-31T18:32:07.5236863-05:00,1,435,53,odd,False,False
2021-12-31T18:32:07.5356856-05:00,1,436,53,that,False,False
2021-12-31T18:32:07.5576859-05:00,1,435,53,odd,False,False
2021-12-31T18:32:07.5686854-05:00,1,438,53,would,False,False
2021-12-31T18:32:07.5796852-05:00,1,435,53,odd,False,False
2021-12-31T18:32:07.7916862-05:00,1,434,53,so,False,False
2021-12-31T18:32:08.3166855-05:00,1,436,53,that,False,False
2021-12-31T18:32:08.8416850-05:00,1,445,54,the,False,False
2021-12-31T18:32:08.9317026-05:00,1,444,54,Keats,False,False
2021-12-31T18:32:10.3048813-05:00,1,445,54,the,False,False
2021-12-31T18:32:10.5058811-05:00,1,444,54,Keats,False,False
2021-12-31T18:32:10.8298812-05:00,1,445,54,the,False,False
2021-12-31T18:32:10.8418823-05:00,1,444,54,Keats,False,False
2021-12-31T18:32:10.8978808-05:00,1,445,54,the,False,False
2021-12-31T18:32:11.1988807-05:00,1,446,54,urn,False,False
2021-12-31T18:32:11.4778821-05:00,1,444,54,Keats,False,False
2021-12-31T18:32:11.6678814-05:00,1,446,54,urn,False,False
2021-12-31T18:32:12.0478808-05:00,1,448,54,“foster,False,False
2021-12-31T18:32:12.4838819-05:00,1,456,55,reminder,False,False
2021-12-31T18:32:13.0768815-05:00,1,454,55,time”,False,False
2021-12-31T18:32:13.0978803-05:00,1,453,55,slow,False,False
2021-12-31T18:32:13.1418796-05:00,1,452,55,and,False,False
2021-12-31T18:32:14.2368815-05:00,1,453,55,slow,False,False
2021-12-31T18:32:14.7288792-05:00,1,454,55,time”,False,False
2021-12-31T18:32:15.1868812-05:00,1,456,55,reminder,False,False
2021-12-31T18:32:16.0800377-05:00,1,464,56,pulse,False,False
2021-12-31T18:32:16.4150387-05:00,1,465,56,that,False,False
2021-12-31T18:32:16.5270369-05:00,1,463,56,obvious,False,False
2021-12-31T18:32:16.5830378-05:00,1,461,56,of,False,False
2021-12-31T18:32:16.5940383-05:00,1,460,56,back,False,False
2021-12-31T18:32:17.2980387-05:00,1,458,56,here—that,False,False
2021-12-31T18:32:17.7560385-05:00,1,460,56,back,False,False
2021-12-31T18:32:17.7670366-05:00,1,461,56,of,False,False
2021-12-31T18:32:17.9680378-05:00,1,462,56,the,False,False
2021-12-31T18:32:18.0350376-05:00,1,463,56,obvious,False,False
2021-12-31T18:32:18.4590366-05:00,1,464,56,pulse,False,False
2021-12-31T18:32:18.9391190-05:00,1,463,56,obvious,False,False
2021-12-31T18:32:19.0061197-05:00,1,462,56,the,False,False
2021-12-31T18:32:19.2411183-05:00,1,461,56,of,False,False
2021-12-31T18:32:19.3641208-05:00,1,460,56,back,False,False
2021-12-31T18:32:19.7101191-05:00,1,459,56,in,False,False
2021-12-31T18:32:19.8331180-05:00,1,468,57,outer,False,False
2021-12-31T18:32:19.8671524-05:00,1,467,57,the,False,False
2021-12-31T18:32:20.5031177-05:00,1,468,57,outer,False,False
2021-12-31T18:32:20.9171196-05:00,1,469,57,day,False,False
2021-12-31T18:32:20.9721199-05:00,1,468,57,outer,False,False
2021-12-31T18:32:20.9961188-05:00,1,469,57,day,False,False
2021-12-31T18:32:21.3971190-05:00,1,468,57,outer,False,False
2021-12-31T18:32:21.6981209-05:00,1,469,57,day,False,False
2021-12-31T18:32:21.7211189-05:00,1,470,57,are,False,False
2021-12-31T18:32:21.9331178-05:00,1,471,57,these,False,False
2021-12-31T18:32:22.1791198-05:00,1,472,57,other,False,False
2021-12-31T18:32:22.3691201-05:00,1,473,57,measures,False,False
2021-12-31T18:32:22.8601192-05:00,1,472,57,other,False,False
2021-12-31T18:32:22.8711192-05:00,1,471,57,these,False,False
2021-12-31T18:32:22.9381180-05:00,1,469,57,day,False,False
2021-12-31T18:32:23.0281221-05:00,1,468,57,outer,False,False
2021-12-31T18:32:23.3971203-05:00,1,476,58,measure,False,False
2021-12-31T18:32:23.7421208-05:00,1,478,58,the,False,False
2021-12-31T18:32:23.9551201-05:00,1,479,58,afternoon,False,False
2021-12-31T18:32:24.4801212-05:00,1,480,58,light,False,False
2021-12-31T18:32:25.0161207-05:00,1,479,58,afternoon,False,False
2021-12-31T18:32:25.0381178-05:00,1,478,58,the,False,False
2021-12-31T18:32:25.0491198-05:00,1,476,58,measure,False,False
2021-12-31T18:32:26.0451743-05:00,1,477,58,of,False,False
2021-12-31T18:32:26.4901720-05:00,1,476,58,measure,False,False
2021-12-31T18:32:27.2511734-05:00,1,485,59,past,False,False
2021-12-31T18:32:27.3061727-05:00,1,486,59,them—out,False,False
2021-12-31T18:32:28.1772212-05:00,1,487,59,the,False,False
2021-12-31T18:32:28.2222238-05:00,1,488,59,big,False,False
2021-12-31T18:32:28.6572205-05:00,1,489,59,window—that,False,False
2021-12-31T18:32:28.9372203-05:00,1,488,59,big,False,False
2021-12-31T18:32:29.0482214-05:00,1,487,59,the,False,False
2021-12-31T18:32:29.6402223-05:00,1,489,59,window—that,False,False
2021-12-31T18:32:30.1882223-05:00,1,489,59,window—that,False,False
2021-12-31T18:32:30.2322216-05:00,1,488,59,big,False,False
2021-12-31T18:32:30.2432216-05:00,1,489,59,window—that,False,False
2021-12-31T18:32:30.2662224-05:00,1,488,59,big,False,False
2021-12-31T18:32:30.3222237-05:00,1,487,59,the,False,False
2021-12-31T18:32:30.3322219-05:00,1,486,59,them—out,False,False
2021-12-31T18:32:30.5912215-05:00,1,493,60,twitching,False,False
2021-12-31T18:32:30.7232221-05:00,1,492,60,incessant,False,False
2021-12-31T18:32:31.6622946-05:00,1,493,60,twitching,False,False
2021-12-31T18:32:32.2652960-05:00,1,494,60,of,False,False
2021-12-31T18:32:32.5892967-05:00,1,493,60,twitching,False,False
2021-12-31T18:32:32.6222972-05:00,1,495,60,the,False,False
2021-12-31T18:32:33.0693633-05:00,1,493,60,twitching,False,True
2021-12-31T18:32:34.2313635-05:00,1,501,61,Convalescence—means,False,False
2021-12-31T18:32:34.8226066-05:00,1,502,61,exactly,False,False
2021-12-31T18:32:35.0796080-05:00,1,501,61,Convalescence—means,False,False
2021-12-31T18:32:35.1256079-05:00,1,500,61,aspen.,False,False
2021-12-31T18:32:35.5376064-05:00,1,501,61,Convalescence—means,False,False
2021-12-31T18:32:36.8786063-05:00,1,502,61,exactly,False,False
2021-12-31T18:32:37.2476077-05:00,1,501,61,Convalescence—means,False,False
2021-12-31T18:32:37.6376070-05:00,1,500,61,aspen.,False,False
2021-12-31T18:32:37.8946065-05:00,1,505,62,look,False,False
2021-12-31T18:32:38.1866067-05:00,1,506,62,it,False,False
2021-12-31T18:32:38.4756093-05:00,1,507,62,up.,False,False
2021-12-31T18:32:38.5536091-05:00,1,508,62,Con,False,False
2021-12-31T18:32:39.1916073-05:00,1,509,62,+,False,False
2021-12-31T18:32:39.3916073-05:00,1,510,62,valescence:,False,False
2021-12-31T18:32:39.9726087-05:00,1,511,62,“altogether,False,False
2021-12-31T18:32:40.6547704-05:00,1,507,62,up.,False,False
2021-12-31T18:32:40.7097727-05:00,1,506,62,it,False,False
2021-12-31T18:32:40.9557726-05:00,1,506,62,it,False,False
2021-12-31T18:32:40.9777726-05:00,1,506,62,it,False,False
2021-12-31T18:32:41.3137996-05:00,1,505,62,look,False,False
2021-12-31T18:32:41.3457741-05:00,1,504,62,I,False,False
2021-12-31T18:32:41.5147700-05:00,1,513,63,strong.”,False,False
2021-12-31T18:32:41.7257736-05:00,1,514,63,Gain,False,False
2021-12-31T18:32:42.0167724-05:00,1,515,63,health—simple,False,False
2021-12-31T18:32:42.0277702-05:00,1,514,63,Gain,False,False
2021-12-31T18:32:42.1617748-05:00,1,515,63,health—simple,False,False
2021-12-31T18:32:43.2447723-05:00,1,516,63,enough.,False,False
2021-12-31T18:32:43.6587721-05:00,1,516,63,enough.,False,False
2021-12-31T18:32:43.8367866-05:00,1,515,63,health—simple,False,False
2021-12-31T18:32:43.9388530-05:00,1,513,63,strong.”,False,False
2021-12-31T18:32:44.3618545-05:00,1,513,63,strong.”,False,False
2021-12-31T18:32:44.6528565-05:00,1,514,63,Gain,False,False
2021-12-31T18:32:44.8198540-05:00,1,515,63,health—simple,False,False
2021-12-31T18:32:45.0998536-05:00,1,514,63,Gain,False,False
2021-12-31T18:32:45.3228544-05:00,1,522,64,health,False,False
2021-12-31T18:32:46.0259835-05:00,1,523,64,after,False,False
2021-12-31T18:32:46.4509849-05:00,1,524,64,a,False,False
2021-12-31T18:32:46.9660179-05:00,1,525,64,surgery,False,False
2021-12-31T18:32:47.1430194-05:00,1,523,64,after,False,False
2021-12-31T18:32:47.1550181-05:00,1,522,64,health,False,False
2021-12-31T18:32:47.2110179-05:00,1,521,64,my,False,False
2021-12-31T18:32:47.2210181-05:00,1,520,64,back,False,False
2021-12-31T18:32:47.5340179-05:00,1,519,64,gaining,False,False
2021-12-31T18:32:48.7530192-05:00,1,528,65,hip,False,False
2021-12-31T18:32:49.0090188-05:00,1,529,65,replaced,False,False
2021-12-31T18:32:49.4670204-05:00,1,530,65,because,False,False
2021-12-31T18:32:49.9360172-05:00,1,531,65,finally,False,False
2021-12-31T18:32:50.6730184-05:00,1,531,65,finally,False,False
2021-12-31T18:32:51.0750181-05:00,1,529,65,replaced,False,False
2021-12-31T18:32:51.0980195-05:00,1,531,65,finally,False,False
2021-12-31T18:32:51.1430199-05:00,1,531,65,finally,False,False
2021-12-31T18:32:51.2760180-05:00,1,532,65,there,False,False
2021-12-31T18:32:51.3320189-05:00,1,531,65,finally,False,False
2021-12-31T18:32:51.4770188-05:00,1,530,65,because,False,False
2021-12-31T18:32:51.5220188-05:00,1,529,65,replaced,False,False
2021-12-31T18:32:51.7470694-05:00,1,528,65,hip,False,False
2021-12-31T18:32:51.9130471-05:00,1,527,65,right,False,False
2021-12-31T18:32:52.1140466-05:00,1,527,65,right,False,False
2021-12-31T18:32:52.2140864-05:00,1,528,65,hip,False,False
2021-12-31T18:32:52.3600847-05:00,1,535,66,no,False,False
2021-12-31T18:32:52.6050867-05:00,1,536,66,more,False,False
2021-12-31T18:32:53.0410846-05:00,1,537,66,waiting.,False,False
2021-12-31T18:32:53.5770841-05:00,1,538,66,Everything,False,False
2021-12-31T18:32:54.2481017-05:00,1,539,66,hurt,False,False
2021-12-31T18:32:54.2581003-05:00,1,538,66,Everything,False,False
2021-12-31T18:32:55.8781031-05:00,1,537,66,waiting.,False,False
2021-12-31T18:32:55.9231016-05:00,1,536,66,more,False,False
2021-12-31T18:32:56.0581034-05:00,1,543,67,crackling,False,False
2021-12-31T18:32:56.1351024-05:00,1,542,67,myself,False,False
2021-12-31T18:32:56.4811028-05:00,1,543,67,crackling,False,False
2021-12-31T18:32:57.0401008-05:00,1,544,67,like,False,False
2021-12-31T18:32:57.3191020-05:00,1,545,67,wicker,False,False
2021-12-31T18:32:58.6931206-05:00,1,546,67,with,False,False
2021-12-31T18:32:59.4641589-05:00,1,545,67,wicker,False,False
2021-12-31T18:32:59.5311604-05:00,1,544,67,like,False,False
2021-12-31T18:32:59.6881606-05:00,1,552,68,was,False,False
2021-12-31T18:32:59.8881607-05:00,1,550,68,made.,False,False
2021-12-31T18:33:00.2681626-05:00,1,552,68,was,False,False
2021-12-31T18:33:00.7031617-05:00,1,553,68,going,False,False
2021-12-31T18:33:00.8271601-05:00,1,551,68,I,False,False
2021-12-31T18:33:00.8381601-05:00,1,550,68,made.,False,False
2021-12-31T18:33:01.6541595-05:00,1,552,68,was,False,False
2021-12-31T18:33:01.6641609-05:00,1,553,68,going,False,False
2021-12-31T18:33:01.7091599-05:00,1,552,68,was,False,False
2021-12-31T18:33:01.8541608-05:00,1,553,68,going,False,False
2021-12-31T18:33:02.2462663-05:00,1,554,68,up,False,False
2021-12-31T18:33:02.3682674-05:00,1,555,68,the,False,False
2021-12-31T18:33:02.9152698-05:00,1,553,68,going,False,False
2021-12-31T18:33:03.0042681-05:00,1,552,68,was,False,False
2021-12-31T18:33:03.0712661-05:00,1,550,68,made.,False,False
2021-12-31T18:33:03.3172691-05:00,1,560,69,like,False,False
2021-12-31T18:33:03.4292675-05:00,1,559,69,fours,False,False
2021-12-31T18:33:03.7192684-05:00,1,560,69,like,False,False
2021-12-31T18:33:03.7312669-05:00,1,559,69,fours,False,False
2021-12-31T18:33:03.7862662-05:00,1,560,69,like,False,False
2021-12-31T18:33:04.5462679-05:00,1,561,69,a,False,False
2021-12-31T18:33:04.5682682-05:00,1,562,69,dog.,False,False
2021-12-31T18:33:05.0262673-05:00,1,564,69,was,False,False
2021-12-31T18:33:05.6522671-05:00,1,565,69,time.,False,False
2021-12-31T18:33:06.2552682-05:00,1,564,69,was,False,False
2021-12-31T18:33:06.2882675-05:00,1,562,69,dog.,False,False
2021-12-31T18:33:06.4562694-05:00,1,560,69,like,False,False
2021-12-31T18:33:06.6682960-05:00,1,559,69,fours,False,False
2021-12-31T18:33:06.8922680-05:00,1,567,70,operation,False,False
2021-12-31T18:33:07.3612684-05:00,1,570,70,scheduled.,False,False
2021-12-31T18:33:07.3942668-05:00,1,569,70,decided,False,False
2021-12-31T18:33:08.3212675-05:00,1,570,70,scheduled.,False,False
2021-12-31T18:33:08.9582838-05:00,1,571,70,It,False,False
2021-12-31T18:33:09.7732831-05:00,1,570,70,scheduled.,False,False
2021-12-31T18:33:09.8402824-05:00,1,569,70,decided,False,False
2021-12-31T18:33:10.2313029-05:00,1,568,70,was,False,False
2021-12-31T18:33:10.2993011-05:00,1,567,70,operation,False,False
2021-12-31T18:33:10.6142996-05:00,1,574,71,deep,False,False
